1532,2009-05-25 00:00:00.000,2009-06-07 00:00:00.000,NULL,,,2
0444,2009-05-01 00:00:00.000,2009-05-06 00:00:00.000,NULL,,,2
7044,2009-06-06 00:00:00.000,2009-06-12 00:00:00.000,NULL,,,2
1540,2009-06-06 00:00:00.000,2009-06-23 00:00:00.000,NULL,,,2
1228,2009-05-31 00:00:00.000,2009-05-31 00:00:00.000,NULL,,,2
1228,2009-06-01 00:00:00.000,2009-06-04 00:00:00.000,NULL,,,2
1446,2009-06-11 00:00:00.000,2009-06-18 00:00:00.000,NULL,,,2
1075,2009-06-01 00:00:00.000,2009-06-10 00:00:00.000,NULL,,,2
1514,2009-06-05 00:00:00.000,2009-06-10 00:00:00.000,NULL,,,2
1511,2009-06-11 00:00:00.000,2009-07-06 00:00:00.000,NULL,,,2
1173,2009-05-01 00:00:00.000,2009-06-18 00:00:00.000,NULL,,,2
1136,2009-06-20 00:00:00.000,2009-07-09 00:00:00.000,NULL,,,2
1472,2009-06-10 00:00:00.000,2009-06-21 00:00:00.000,NULL,,,2
1237,2009-06-22 00:00:00.000,2009-08-30 00:00:00.000,NULL,,,2
1077,2009-06-22 00:00:00.000,2009-07-22 00:00:00.000,NULL,,,2
1089,2009-06-27 00:00:00.000,2009-07-09 00:00:00.000,NULL,,,2
1438,2009-06-20 00:00:00.000,2009-06-20 00:00:00.000,NULL,,,2
1488,2009-06-27 00:00:00.000,2009-11-15 00:00:00.000,NULL,,,2
7044,2009-07-12 00:00:00.000,2009-07-15 00:00:00.000,NULL,,,2
1371,2009-07-01 00:00:00.000,2009-07-22 00:00:00.000,NULL,,,2
0561,2009-07-07 00:00:00.000,2009-08-17 00:00:00.000,NULL,,,2
7020,2009-07-01 00:00:00.000,2009-07-22 00:00:00.000,NULL,,,2
1514,2009-07-08 00:00:00.000,2009-08-07 00:00:00.000,NULL,,,2
7100,2009-07-08 00:00:00.000,2009-07-29 00:00:00.000,NULL,,,2
0067,2009-07-10 00:00:00.000,2009-09-02 00:00:00.000,NULL,,,2
1192,2009-06-29 00:00:00.000,2009-08-08 00:00:00.000,NULL,,,2
1433,2009-07-07 00:00:00.000,2009-09-01 00:00:00.000,NULL,,,2
1110,2009-07-09 00:00:00.000,2009-08-28 00:00:00.000,NULL,,,2
1525,2009-07-06 00:00:00.000,2009-08-10 00:00:00.000,NULL,,,2
0922,2009-07-13 00:00:00.000,2009-08-30 00:00:00.000,NULL,,,2
1075,2009-07-04 00:00:00.000,2009-07-09 00:00:00.000,NULL,,,2
1477,2009-07-15 00:00:00.000,2009-08-19 00:00:00.000,NULL,,,2
1540,2009-07-13 00:00:00.000,2009-07-25 00:00:00.000,NULL,,,2
1098,2009-07-04 00:00:00.000,2009-07-13 00:00:00.000,NULL,,,2
0407,2009-07-15 00:00:00.000,2009-07-20 00:00:00.000,NULL,,,2
1438,2009-06-20 00:00:00.000,2009-06-21 00:00:00.000,NULL,,,2
0805,2009-02-20 00:00:00.000,2009-07-04 00:00:00.000,NULL,,,2
7066,2009-07-26 00:00:00.000,2009-08-17 00:00:00.000,NULL,,,2
7044,2009-08-01 00:00:00.000,2009-08-22 00:00:00.000,NULL,,,2
1214,2009-06-07 00:00:00.000,2009-07-27 00:00:00.000,NULL,,,2
1338,2008-08-25 00:00:00.000,2009-07-22 00:00:00.000,NULL,,,2
1169,2009-06-21 00:00:00.000,2009-08-30 00:00:00.000,NULL,,,2
1564,2009-07-11 00:00:00.000,2009-07-25 00:00:00.000,NULL,,,2
1564,2009-07-25 00:00:00.000,2009-07-26 00:00:00.000,NULL,,,2
1194,2009-08-06 00:00:00.000,2009-08-10 00:00:00.000,NULL,,,2
1158,2009-08-06 00:00:00.000,2009-09-01 00:00:00.000,NULL,,,2
0213,2009-08-11 00:00:00.000,2009-08-14 00:00:00.000,NULL,,,2
0697,2009-08-03 00:00:00.000,2009-08-28 00:00:00.000,NULL,,,2
0998,2009-08-01 00:00:00.000,2009-11-20 00:00:00.000,NULL,,,2
1540,2009-08-06 00:00:00.000,2009-08-12 00:00:00.000,NULL,,,2
1232,2009-08-09 00:00:00.000,2009-08-12 00:00:00.000,NULL,,,2
1122,2009-01-11 00:00:00.000,2009-08-01 00:00:00.000,NULL,,,2
1550,2009-08-04 00:00:00.000,2009-09-03 00:00:00.000,NULL,,,2
1151,2009-08-01 00:00:00.000,2009-08-12 00:00:00.000,NULL,,,2
1239,2009-08-06 00:00:00.000,2009-09-09 00:00:00.000,NULL,,,2
0676,2009-08-01 00:00:00.000,2009-08-03 00:00:00.000,NULL,,,2
